year,month,day,weekend,hour,collision_type,injury_type,primary_factor,reported_location,unique_id
2011,3,3,Weekday,300,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLEGE MALL RD,19027
2011,4,4,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,W BLOOMFIELD RD & WEIMER,19028
2011,5,6,Weekday,1400,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,BLOOMFIELD RD & WEIMER,19029
2011,10,5,Weekday,1500,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,WEST BLOOMFIELD RD & WIEMER,19030
2011,3,5,Weekday,100,2-Car,No injury/unknown,IMPROPER TURNING,SOUTH JORDAN AVE,19031
2011,8,3,Weekday,1500,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH JORDAN AVE,19032
2011,3,1,Weekday,1900,2-Car,No injury/unknown,IMPROPER TURNING,BUSINESS 37 RD & OLD STATE ROAD 37,19033
2011,1,1,Weekend,1300,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,S COLLEGE MALL RD,19034
2011,4,1,Weekend,1800,2-Car,Non-incapacitating,UNSAFE BACKING,S COLLEGE MALL RD,19035
2011,8,6,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,S COLLEGE MALL RD,19036
2011,8,4,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,S COLLEGE MALL RD,19037
2011,1,6,Weekday,1800,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,LIBERTY DR & W 3RD,19038
2011,6,2,Weekday,700,3+ Cars,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,PATTERSON & ROGERS ST,19039
2011,6,6,Weekday,900,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,515 W PATTERSON DR & S ROGERS,19040
2011,7,1,Weekend,1500,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,S ROGERS ST & W PATTERSON,19041
2011,1,6,Weekday,1300,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,S ROGERS & W PATTERSON DR,19042
2011,4,6,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S ROGERS RD & W PATTERSON,19043
2011,7,6,Weekend,2000,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,S ROGERS ST & W PATTERSON,19044
2011,6,3,Weekday,1300,2-Car,No injury/unknown,UNSAFE BACKING,GREEN LEAF CT,19045
2011,9,4,Weekday,2100,Bus,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,JORDAN AVE & THIRD,19046
2011,1,7,Weekend,1100,2-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,S MORTON & W GRIMES LN,19047
2011,3,2,Weekday,700,Bus,No injury/unknown,LEFT OF CENTER,GRIMES & S WALNUT ST,19048
2011,8,6,Weekday,700,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,E GRIMES & S WALNUT ST,19049
2011,8,7,Weekend,900,2-Car,No injury/unknown,UNSAFE BACKING,GRIMES & S WALNUT ST,19050
2011,4,7,Weekend,1900,1-Car,No injury/unknown,IMPROPER TURNING,E GRIMES LN,19051
2011,8,5,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GRANT & GRIMES LN,19052
2011,4,7,Weekend,700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E GRIMES & S HENDERSON ST,19053
2011,5,3,Weekday,2300,1-Car,Incapacitating,DRIVER ILLNESS,MORTON & PATTERSON DR,19054
2011,6,6,Weekday,1700,Cyclist,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GRIMES LN & MORTON,19055
2011,7,7,Weekend,1700,2-Car,No injury/unknown,UNSAFE BACKING,GRIMES LN & PARK,19056
2011,12,6,Weekday,1500,2-Car,Non-incapacitating,IMPROPER PASSING,EAST GRIMES LN & SOUTH WALNUT,19057
2011,8,4,Weekday,1800,3+ Cars,No injury/unknown,UNSAFE SPEED,GRIMES & WALNUT ST,19058
2011,10,6,Weekend,2000,3+ Cars,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,GRIMES LN & SOUTH WALNUT,19059
2011,1,1,Weekend,900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GRIMES LN & LINCOLN,19060
2011,7,7,Weekend,200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GRIMES LN & WASHINGTON,19061
2011,10,2,Weekday,2000,Pedestrian,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,GRIMES LN & LINCOLN,19062
2011,11,3,Weekday,1300,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,MEADOW CREEK & SARE RD,19063
2011,7,6,Weekday,1800,2-Car,No injury/unknown,UNSAFE BACKING,S BASSWOOD CIR,19064
2011,6,6,Weekend,1900,1-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,SIERRA DR,19065
2011,5,5,Weekday,1100,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,SIERRA LOT 15 DR,19066
2011,8,4,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BROWN COUNTY LINE & SR46E,19067
2011,8,5,Weekday,2200,1-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,BROWN COUNTY LINE & SR46E,19068
2011,12,2,Weekday,200,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BROWN COUNTY LINE & SR46E,19069
2011,9,2,Weekday,1000,1-Car,No injury/unknown,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,KENT & SR46E,19070
2011,1,1,Weekend,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,KENT & SR46E,19071
2011,12,3,Weekday,1700,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,GRIMES & WALNUT ST,19072
2011,2,3,Weekday,1200,2-Car,Non-incapacitating,IMPROPER LANE USAGE,MILLER & S WALNUT ST,19073
2011,6,7,Weekend,1500,Moped/Motorcycle,No injury/unknown,FOLLOWING TOO CLOSELY,MONON & WALNUT ST,19074
2011,1,2,Weekday,600,1-Car,Non-incapacitating,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,S OLD SR37 HWY & S ROGERS,19075
2011,2,6,Weekend,2200,1-Car,Non-incapacitating,LEFT OF CENTER,BRENDA & HENDERSON ST,19076
2011,8,6,Weekday,700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,FRIENDSHIP & SR46E,19077
2011,7,2,Weekday,1300,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,MOORES & SR446S,19078
2011,10,7,Weekend,2000,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BRUMMETTS & SR46E,19079
2011,8,2,Weekday,1500,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,WASHINGTON ST & WILSON,19080
2011,1,5,Weekday,1600,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S LIBERTY DR,19081
2011,4,1,Weekend,100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,600 S WOODLAWN AVE & 616 S WOODLAWN,19082
2011,8,1,Weekend,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,GARRISON CHAPPEL RDS & GIFFORD ROAD,19083
2011,4,2,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,WASHINGTON ST & WILSON,19084
2011,6,5,Weekday,2200,2-Car,No injury/unknown,IMPROPER TURNING,E WILSON & S WASHINGTON ST,19085
2011,11,1,Weekend,200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,GIFFORD RD & KIRBY,19086
2011,7,1,Weekend,1100,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,GIFFORD RD,19087
2011,9,7,Weekend,500,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,S ROCKPORT & S ROGERS ST,19088
2011,4,5,Weekday,700,2-Car,No injury/unknown,UNSAFE LANE MOVEMENT,S STONE & W BLOOMFIELD RD,19089
2011,9,7,Weekend,400,1-Car,No injury/unknown,UNSAFE SPEED,ENDWRIGHT & W GIFFORD RD,19090
2011,1,5,Weekday,1500,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,CONSTITUTION & CURRY PIKE,19091
2011,3,7,Weekend,0,1-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,COLLEGE MALL RD & MOORES,19092
2011,5,3,Weekday,1100,3+ Cars,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,CONSTITUTION & CURRY PIKE,19093
2011,8,4,Weekday,100,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,CONSTITUTION AVE & CURRY,19094
2011,4,5,Weekday,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SO LIBERTY DR & W CONSITITUTION,19095
2011,11,7,Weekend,1200,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CONSTITUTION & LIBERTY DR,19096
2011,3,3,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S CURRY PIKE,19097
2011,2,6,Weekend,2300,1-Car,No injury/unknown,UNSAFE BACKING,S CURRY PIKE,19098
2011,12,7,Weekend,100,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,S CLARIZZ BLVD,19099
2011,4,6,Weekday,1800,2-Car,No injury/unknown,IMPROPER TURNING,S CLARIZZ BLVD,19100
2011,4,4,Weekday,0,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,CLARIZZ BLVD,19101
2011,10,6,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CLARIZZ BLVD,19102
2011,5,6,Weekday,900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,2ND & COLLEGE AVE,19103
2011,11,6,Weekday,1200,2-Car,No injury/unknown,UNSAFE BACKING,E HILLSIDE DR,19104
2011,7,6,Weekday,1300,2-Car,Non-incapacitating,VIEW OBSTRUCTED,E HILLSIDE DR & S HENDERSON,19105
2011,9,4,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HENDERSON & HILLSIDE DR,19106
2011,12,6,Weekday,1800,1-Car,Incapacitating,LEFT OF CENTER,HILLSIDE & ROGERS ST,19107
2011,3,5,Weekday,600,1-Car,Non-incapacitating,ANIMAL/OBJECT IN ROADWAY,HILLSIDE DR & MAXWELL,19108
2011,8,4,Weekday,300,Moped/Motorcycle,Non-incapacitating,RAN OFF ROAD RIGHT,E HILLSIDE DR & MAXWELL,19109
2011,7,2,Weekday,1200,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,HILLSIDE AVE & MAXWELL,19110
2011,10,7,Weekend,1500,Moped/Motorcycle,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & MAXELL,19111
2011,10,4,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HENDERSON & HILLSIDE DR,19112
2011,11,1,Weekend,800,2-Car,No injury/unknown,UNSAFE BACKING,E HILLSIDE DR,19113
2011,11,4,Weekday,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HENDERSON & HILLSIDE DR,19114
2011,10,5,Weekday,300,1-Car,No injury/unknown,OVERCORRECTING/OVERSTEERING,E HILLSIDE & S HUNTINGTON DR,19115
2011,11,5,Weekday,1700,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,HILLSIDE DR & HUNTINGTON,19116
2011,9,5,Weekday,1100,2-Car,No injury/unknown,UNSAFE BACKING,COLLEGE MALL RD,19117
2011,5,4,Weekday,2200,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,HILLSIDE & WALNUT ST,19118
2011,5,5,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & NANCY,19119
2011,10,5,Weekday,900,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,DORCHESTER & HILLSIDE DR,19120
2011,12,1,Weekend,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & LONGWOOD,19121
2011,12,3,Weekday,1100,2-Car,No injury/unknown,RAN OFF ROAD RIGHT,E HILLSIDE DR & NANCY,19122
2011,8,5,Weekday,1200,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,HILLSIDE DR & WASHINGTON,19123
2011,9,5,Weekday,1400,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE DR & WOODLAWN,19124
2011,6,2,Weekday,1900,Cyclist,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,HILLSIDE & WALNUT ST,19125
2011,9,6,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE & WALNUT ST,19126
2011,4,6,Weekday,1400,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,HILLSIDE DR & NANCY,19127
2011,2,7,Weekend,1300,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,HILLSIDE DR & LONGWOOD,19128
2011,1,2,Weekday,2000,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,HILLSIDE & S WALNUT ST,19129
2011,1,5,Weekday,1000,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,COLLEGE MALL & MOORES PIKE,19130
2011,10,2,Weekday,1600,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,HIGH & MOORES PIKE,19131
2011,11,5,Weekday,1600,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLEGE MALL & MOORES PIKE RD,19132
2011,3,1,Weekday,1900,Moped/Motorcycle,Non-incapacitating,VIEW OBSTRUCTED,MOORES PIKE & SARE,19133
2011,5,7,Weekend,1200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,MOORES & SARE RD,19134
2011,9,4,Weekday,1900,3+ Cars,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,MOORES & SARE RD,19135
2011,5,3,Weekday,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,COLLEGE MALL & MOORES PIKE,19136
2011,6,6,Weekday,1600,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,COLLEGE MALL & MOORES PIKE PIKE,19137
2011,8,1,Weekend,1200,2-Car,No injury/unknown,UNSAFE BACKING,EAST TENTH & UNION ST,19138
2011,5,5,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,E MOORES & S CLARIZZ BLVD,19139
2011,3,4,Weekday,0,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,MOORES PIKE & SOUTH SMITH RD,19140
2011,8,6,Weekday,1700,2-Car,No injury/unknown,IMPROPER TURNING,MOORES & SMITH RD,19141
2011,12,4,Weekday,100,1-Car,No injury/unknown,UNSAFE SPEED,MOORES PIKE & REGENTS,19142
2011,10,5,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MOORES & RENWICK BLVD,19143
2011,12,3,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E MOORES PIKE & RENWICK,19144
2011,12,1,Weekend,1300,2-Car,Non-incapacitating,LEFT OF CENTER,MOORES & SR446S,19145
2011,3,4,Weekday,500,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,GARRISON CHAPEL RD & SPICER,19146
2011,12,1,Weekend,1500,2-Car,No injury/unknown,UNSAFE BACKING,SOUTHERN DR,19147
2011,7,3,Weekday,900,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S DORCHESTER DR,19148
2011,3,5,Weekday,1000,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S WALNUT ST,19149
2011,1,7,Weekend,2000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,S BASSWOOD & W BLOOMFIELD RD,19150
2011,2,6,Weekend,1900,2-Car,No injury/unknown,DISREGARD SIGNAL/REG SIGN,BASSWOOD & BLOOMFIELD RD,19151
2011,3,4,Weekday,1000,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,S BASSWOOD & W BLOOMFIELD RD,19152
2011,4,3,Weekday,1700,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BASSWOOD & BLOOMFIELD RD,19153
2011,5,3,Weekday,1100,2-Car,No injury/unknown,BRAKE FAILURE OR DEFECTIVE,BASSWOOD & BLOOMFIELD RD,19154
2011,7,3,Weekday,1400,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,BASSWOOD & BLOOMFIELD RD,19155
2011,7,5,Weekday,1000,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BASSWOOD & BLOOMFIELD RD,19156
2011,8,5,Weekday,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BASSWOOD & BLOOMFIELD RD,19157
2011,10,3,Weekday,1700,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,BASSWOOD & BLOOMFIELD RD,19158
2011,1,1,Weekend,1600,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,BLOOMFIELD RD & OAKDALE,19159
2011,2,4,Weekday,1600,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,CONSTITUTION & SOUTH LIBERTY DR,19160
2011,5,7,Weekend,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,CONSTITUTION & LIBERTY DR,19161
2011,10,5,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CONSTITUTION & LIBERTY DR,19162
2011,11,3,Weekday,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,1600 BLOCK OF S ROGERS ST & HILLSIDE,19163
2011,8,5,Weekday,1900,2-Car,Non-incapacitating,SPEED TOO FAST FOR WEATHER CONDITIONS,BASSWOOD & BASSWOOD DR,19164
2011,6,3,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,W BLOOMFIELD RD,19165
2011,9,3,Weekday,500,1-Car,No injury/unknown,ANIMAL/OBJECT IN ROADWAY,BRIDGESTONE & SR446S,19166
2011,4,7,Weekend,1500,2-Car,No injury/unknown,IMPROPER PASSING,BLOOMFIELD RD & OAKDALE,19167
2011,1,4,Weekday,1400,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,VERMILYA & WALNUT ST,19168
2011,1,5,Weekday,400,1-Car,Non-incapacitating,RAN OFF ROAD RIGHT,BLOOMFIELD RD & OAKDALE,19169
2011,11,5,Weekday,1100,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,S LIBERTY DR & W 3RD,19170
2011,6,5,Weekday,1900,Moped/Motorcycle,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S CURRY PIKE,19171
2011,4,7,Weekend,100,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,S CURRY PIKE,19172
2011,1,3,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST & THORNTON,19173
2011,2,6,Weekday,1600,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,S OAKDALE & W BLOOMFIELD RD,19174
2011,7,2,Weekday,1900,Moped/Motorcycle,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,OAKDALE & W BLOOMFIELD RD,19175
2011,7,1,Weekend,0,1-Car,Fatal,RAN OFF ROAD RIGHT,SOUTH STATE ROAD 446 RD,19176
2011,5,1,Weekend,1800,1-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,W STATE RD 45 RD,19177
2011,4,7,Weekend,1900,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,300 S COLLEGE MALL RD & E 3RD,19178
2011,7,5,Weekday,1600,2-Car,No injury/unknown,UNSAFE BACKING,SOUTH WALNUT ST,19179
2011,1,3,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37N & SR45W,19180
2011,2,4,Weekday,1100,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & W BLOOMFIELD,19181
2011,4,4,Weekday,800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD RD RD & SR37,19182
2011,4,6,Weekday,1300,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37 & SR45W,19183
2011,4,3,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD RD & SR37N,19184
2011,5,6,Weekday,600,2-Car,No injury/unknown,IMPROPER PASSING,SR37S & SR45W,19185
2011,5,6,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 & STATE ROAD 45 RD,19186
2011,6,4,Weekday,1000,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,SR37 & SR45W,19187
2011,7,3,Weekday,1100,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,BLOOMFIELD & SR37S,19188
2011,7,3,Weekday,1600,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,37 & SR45W,19189
2011,7,5,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD RD & SR37,19190
2011,7,2,Weekday,900,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,SR37S & SR45W,19191
2011,7,7,Weekend,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & SR45W,19192
2011,8,5,Weekday,600,2-Car,Non-incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BLOOMFIELD & SR37,19193
2011,8,5,Weekday,700,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,SR37N & SR45,19194
2011,10,2,Weekday,1000,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,SR37S & SR45W,19195
2011,10,4,Weekday,900,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,BLOOMFIELD RD & SR37S,19196
2011,10,6,Weekday,800,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,BLOOMFIELD RD & SR37S,19197
2011,10,4,Weekday,1100,2-Car,Non-incapacitating,FAILURE TO YIELD RIGHT OF WAY,SR37N & SR45W,19198
2011,11,4,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BLOOMFIELD & SR37S,19199
2011,12,5,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37 & SR45S,19200
2011,12,5,Weekday,1500,2-Car,Non-incapacitating,DISREGARD SIGNAL/REG SIGN,SR37S & SR45W,19201
2011,12,5,Weekday,1700,3+ Cars,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & SR45W,19202
2011,4,6,Weekday,1500,2-Car,No injury/unknown,OTHER (VEHICLE) - EXPLAIN IN NARRATIVE,W FARMER RD,19203
2011,9,5,Weekday,1600,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,19204
2011,5,2,Weekday,300,1-Car,No injury/unknown,UNSAFE BACKING,HENDERSON ST & MOODY,19205
2011,11,6,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HENDERSON ST ST & MOODY LN,19206
2011,12,6,Weekday,1400,2-Car,No injury/unknown,UNSAFE BACKING,W SUDBURY DR,19207
2011,12,6,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,BURKES & WALNUT ST,19208
2011,4,5,Weekday,1700,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR37S & SR45,19209
2011,5,6,Weekday,1800,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,ARDEN & HIGH ST,19210
2011,2,1,Weekend,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,SR 45 & SR37S,19211
2011,5,3,Weekday,1200,2-Car,Non-incapacitating,DRIVER DISTRACTED - EXPLAIN IN NARRATIVE,BLOOMFIELD ROAD & SR37S,19212
2011,5,2,Weekday,1900,2-Car,No injury/unknown,SPEED TOO FAST FOR WEATHER CONDITIONS,ROLL & S CURRY PIKE,19213
2011,7,6,Weekday,1600,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,19214
2011,1,2,Weekday,1400,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MILLER & WALNUT ST,19215
2011,6,6,Weekday,1300,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MILLER & WALNUT ST,19216
2011,10,3,Weekday,1700,3+ Cars,Non-incapacitating,FOLLOWING TOO CLOSELY,CURRY PIKE & ROLL,19217
2011,4,3,Weekday,200,2-Car,No injury/unknown,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,CURRY PIKE & ROLL,19218
2011,9,2,Weekday,600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E MILLER & S HENDERSON ST,19219
2011,2,6,Weekend,1900,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,CONSITUTION & LIBERTY DR,19220
2011,10,3,Weekday,1600,2-Car,Incapacitating,OTHER (DRIVER) - EXPLAIN IN NARRATIVE,EAST MILLER DR & HIGHLAND,19221
2011,3,4,Weekday,2000,2-Car,No injury/unknown,UNSAFE BACKING,WALNUT ST,19222
2011,4,1,Weekend,1500,Pedestrian,Non-incapacitating,UNSAFE BACKING,SOUTH WALNUT ST,19223
2011,3,3,Weekday,900,Moped/Motorcycle,Incapacitating,FAILURE TO YIELD RIGHT OF WAY,E MILLER & S WALNUT ST,19224
2011,4,2,Weekday,1300,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,E MILLER & S WALNUT ST,19225
2011,5,2,Weekday,1500,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MILLER & S WALNUT ST,19226
2011,10,6,Weekend,1900,2-Car,No injury/unknown,FOLLOWING TOO CLOSELY,MILLER & S WALNUT ST,19227
2011,11,3,Weekday,700,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,MILLER & WALNUT ST,19228
2011,12,3,Weekday,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,MILLER & WALNUT ST,19229
2011,5,3,Weekday,1800,Pedestrian,Non-incapacitating,PEDESTRIAN ACTION,HENDERSON & MILLER DR,19230
2011,2,3,Weekday,1800,Pedestrian,Non-incapacitating,UNSAFE BACKING,SOUTH LIBERTY DR,19231
2011,10,3,Weekday,1100,2-Car,Non-incapacitating,FOLLOWING TOO CLOSELY,MILLER DR & WALNUT,19232
2011,1,2,Weekday,1700,Bus,No injury/unknown,LEFT OF CENTER,HIGHLAND & MILLER DR,19233
2011,10,1,Weekend,1600,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,HIGHLAND AVE & MILLER,19234
2011,5,6,Weekday,1200,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,BURKS & S WALNUT ST PIKE,19235
2011,2,6,Weekday,1500,2-Car,No injury/unknown,FAILURE TO YIELD RIGHT OF WAY,COUNTRY CLUB & S WALNUT ST,19236
2011,9,7,Weekend,2200,1-Car,No injury/unknown,RAN OFF ROAD RIGHT,QUEENS WAY,19237
2011,1,4,Weekday,1400,1-Car,Non-incapacitating,OVERCORRECTING/OVERSTEERING,SOUTH ROCKPORT & SOUTH ROGERS ST,19238
